https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume BTC,Volume EUR
1609456920,2020-12-31 23:22:00,BTC/EUR,23758.54,23758.54,23733.34,23733.34,0.52356332,12425.906285088802
1609456860,2020-12-31 23:21:00,BTC/EUR,23811.80,23811.80,23758.90,23775.31,0.01759610,418.352732291
1609456800,2020-12-31 23:20:00,BTC/EUR,23805.46,23821.90,23798.94,23811.81,1.26444302,30108.676948066204
1609456740,2020-12-31 23:19:00,BTC/EUR,23805.46,23805.46,23805.46,23805.46,0.04801924,1143.1200970503999
1609456680,2020-12-31 23:18:00,BTC/EUR,23807.87,23807.87,23807.86,23807.86,0.00748415,178.18159541900002
1609456620,2020-12-31 23:17:00,BTC/EUR,23810.72,23810.72,23810.72,23810.72,0.01337232,318.40456727040004
1609456560,2020-12-31 23:16:00,BTC/EUR,23794.29,23806.15,23769.20,23806.10,5.73973455,136640.69467075498
1609456500,2020-12-31 23:15:00,BTC/EUR,23796.67,23796.67,23782.98,23782.98,1.06046746,25221.076391830797
1609456440,2020-12-31 23:14:00,BTC/EUR,23797.88,23797.88,23772.83,23797.88,3.68362910,87662.56328630801
1609456380,2020-12-31 23:13:00,BTC/EUR,23818.07,23818.07,23790.34,23799.06,0.34426894,8193.277159196401
1609456320,2020-12-31 23:12:00,BTC/EUR,23800.83,23800.84,23776.52,23795.59,0.75742699,18023.4221089741
1609456260,2020-12-31 23:11:00,BTC/EUR,23786.07,23786.08,23757.71,23757.71,0.47139893,11199.3590732503
1609456200,2020-12-31 23:10:00,BTC/EUR,23771.84,23792.00,23771.74,23771.84,0.39345777,9353.2151551968
1609456140,2020-12-31 23:09:00,BTC/EUR,23783.84,23785.69,23750.87,23785.69,3.14852876,74889.9290414444
1609456080,2020-12-31 23:08:00,BTC/EUR,23757.20,23786.55,23754.15,23761.76,1.92760386,45803.2602963936
1609456020,2020-12-31 23:07:00,BTC/EUR,23764.80,23783.28,23754.13,23771.40,1.28841076,30627.327540264003
1609455960,2020-12-31 23:06:00,BTC/EUR,23759.26,23786.12,23736.07,23786.04,3.79575135,90285.89344115401
1609455900,2020-12-31 23:05:00,BTC/EUR,23789.35,23789.35,23738.80,23741.90,4.65551739,110530.828321641
1609455840,2020-12-31 23:04:00,BTC/EUR,23718.09,23776.39,23718.09,23776.39,0.55032687,13084.7862885993
1609455780,2020-12-31 23:03:00,BTC/EUR,23741.62,23741.62,23716.00,23716.88,5.15544044,122270.96226262719
1609455720,2020-12-31 23:02:00,BTC/EUR,23738.14,23750.56,23714.49,23750.56,1.31576356,31250.1213775936
1609455660,2020-12-31 23:01:00,BTC/EUR,23812.01,23812.01,23768.34,23774.81,0.32776545,7792.561298314501
1609455600,2020-12-31 23:00:00,BTC/EUR,23845.00,23853.20,23778.24,23778.24,1.59382270,37898.298678048006
1609455540,2020-12-31 22:59:00,BTC/EUR,23864.92,23864.92,23803.40,23835.17,1.08766049,25924.5726814333
1609455480,2020-12-31 22:58:00,BTC/EUR,23845.40,23864.81,23845.40,23848.33,0.15925999,3798.0847973167
1609455420,2020-12-31 22:57:00,BTC/EUR,23856.69,23864.93,23845.40,23845.40,0.89336047,21302.537751338
1609455360,2020-12-31 22:56:00,BTC/EUR,23859.18,23859.18,23838.33,23856.69,0.87080617,20774.5528477773
1609455300,2020-12-31 22:55:00,BTC/EUR,23862.14,23864.95,23839.51,23841.77,1.28855668,30721.4719965236
1609455240,2020-12-31 22:54:00,BTC/EUR,23864.96,23864.96,23842.03,23842.03,0.84702467,20194.7875928801
1609455180,2020-12-31 22:53:00,BTC/EUR,23864.28,23864.30,23842.02,23864.30,0.32434910,7740.36422713
1609455120,2020-12-31 22:52:00,BTC/EUR,23827.70,23827.70,23827.70,23827.70,0.02055796,489.84890349200003
1609455060,2020-12-31 22:51:00,BTC/EUR,23830.39,23845.62,23830.39,23845.62,0.04561045,1087.609458729
1609455000,2020-12-31 22:50:00,BTC/EUR,23820.53,23864.89,23820.53,23864.89,1.80545336,43086.9458365304
1609454940,2020-12-31 22:49:00,BTC/EUR,23845.00,23853.81,23845.00,23853.79,0.01654549,394.6726439071
1609454880,2020-12-31 22:48:00,BTC/EUR,23813.66,23845.00,23813.56,23845.00,0.03622820,863.861429
1609454820,2020-12-31 22:47:00,BTC/EUR,23813.59,23845.00,23813.59,23813.60,0.11373029,2708.327633944
1609454760,2020-12-31 22:46:00,BTC/EUR,23837.63,23860.00,23813.76,23813.76,0.26064744,6206.9955807744
1609454700,2020-12-31 22:45:00,BTC/EUR,23859.98,23860.00,23836.60,23840.25,0.15521506,3700.365834165
1609454640,2020-12-31 22:44:00,BTC/EUR,23826.44,23860.00,23826.44,23860.00,1.26744263,30241.1811518
1609454580,2020-12-31 22:43:00,BTC/EUR,23849.98,23849.98,23819.02,23848.56,1.30430586,31105.8165605616
1609454520,2020-12-31 22:42:00,BTC/EUR,23849.98,23865.00,23849.98,23865.00,2.64895160,63217.229934
1609454460,2020-12-31 22:41:00,BTC/EUR,23849.99,23850.00,23849.99,23850.00,0.03053399,728.2356615
1609454400,2020-12-31 22:40:00,BTC/EUR,23850.00,23850.00,23813.39,23813.39,0.45305524,10788.7811216636
1609454340,2020-12-31 22:39:00,BTC/EUR,23862.94,23865.34,23837.00,23837.00,1.80723756,43079.12171772
1609454280,2020-12-31 22:38:00,BTC/EUR,23837.02,23865.32,23837.02,23865.32,0.52867639,12617.0312237948
1609454220,2020-12-31 22:37:00,BTC/EUR,23844.40,23849.14,23837.00,23848.55,0.14454553,3447.2012994815
1609454160,2020-12-31 22:36:00,BTC/EUR,23813.36,23837.00,23813.36,23837.00,2.08839624,49781.10117287999
1609454100,2020-12-31 22:35:00,BTC/EUR,23818.70,23833.45,23813.36,23813.36,0.82782364,19713.2623558304
1609454040,2020-12-31 22:34:00,BTC/EUR,23803.91,23818.71,23801.46,23818.70,0.54230647,12917.035116989
1609453980,2020-12-31 22:33:00,BTC/EUR,23776.48,23821.20,23776.48,23803.82,0.25580647,6089.1711667154
1609453920,2020-12-31 22:32:00,BTC/EUR,23787.87,23787.87,23787.72,23787.72,0.04025142,957.4895085624001
1609453860,2020-12-31 22:31:00,BTC/EUR,23790.55,23790.55,23772.03,23772.03,0.10497075,2495.3678181225
1609453800,2020-12-31 22:30:00,BTC/EUR,23776.90,23786.34,23776.90,23786.34,0.11104000,2641.2351936
1609453740,2020-12-31 22:29:00,BTC/EUR,23792.10,23792.10,23776.90,23776.90,0.03316813,788.635310197
1609453680,2020-12-31 22:28:00,BTC/EUR,23813.95,23826.40,23801.30,23826.40,5.17075862,123200.56318356801
1609453620,2020-12-31 22:27:00,BTC/EUR,23817.17,23825.43,23798.30,23825.43,4.46821362,106457.11082835661
1609453560,2020-12-31 22:26:00,BTC/EUR,23821.81,23832.08,23811.64,23817.17,1.11648887,26591.605219897898
1609453500,2020-12-31 22:25:00,BTC/EUR,23818.51,23821.81,23818.51,23821.81,0.06998105,1667.0752767005001
1609453440,2020-12-31 22:24:00,BTC/EUR,23800.00,23818.51,23796.00,23818.51,0.59311814,14127.190348771399
1609453380,2020-12-31 22:23:00,BTC/EUR,23785.55,23785.55,23784.00,23784.00,0.01110683,264.16484472
1609453320,2020-12-31 22:22:00,BTC/EUR,23796.09,23796.09,23772.69,23792.01,0.08823814,2099.3627092614
1609453260,2020-12-31 22:21:00,BTC/EUR,23774.25,23793.45,23763.67,23793.45,0.23724288,5644.826603136
1609453200,2020-12-31 22:20:00,BTC/EUR,23799.35,23799.35,23775.78,23798.39,0.04046781,963.0687248259
1609453140,2020-12-31 22:19:00,BTC/EUR,23783.66,23799.61,23776.05,23799.55,0.01850239,440.3485559245
1609453080,2020-12-31 22:18:00,BTC/EUR,23800.00,23800.00,23779.74,23800.00,0.30120342,7168.641396
1609453020,2020-12-31 22:17:00,BTC/EUR,23797.56,23800.00,23779.74,23800.00,0.28114473,6691.244574
1609452960,2020-12-31 22:16:00,BTC/EUR,23799.94,23799.94,23774.07,23774.07,0.03589548,853.3816542036
1609452900,2020-12-31 22:15:00,BTC/EUR,23799.20,23800.00,23778.60,23778.60,0.41751963,9928.032273918
1609452840,2020-12-31 22:14:00,BTC/EUR,23780.32,23796.34,23774.04,23796.34,0.29332712,6980.1118787407995
1609452780,2020-12-31 22:13:00,BTC/EUR,23754.89,23782.60,23750.44,23782.60,0.44074756,10482.122920455999
1609452720,2020-12-31 22:12:00,BTC/EUR,23721.83,23754.89,23721.83,23741.10,0.09796897,2325.891113667
1609452660,2020-12-31 22:11:00,BTC/EUR,23716.58,23716.96,23692.76,23692.76,1.06419275,25213.663419489996
1609452600,2020-12-31 22:10:00,BTC/EUR,23717.00,23717.00,23697.39,23716.99,0.46739307,11085.156767259301
1609452540,2020-12-31 22:09:00,BTC/EUR,23683.67,23736.19,23683.67,23714.87,3.05277744,72396.22012853279
1609452480,2020-12-31 22:08:00,BTC/EUR,23665.27,23701.92,23660.96,23675.95,2.95505935,69963.8374176325
1609452420,2020-12-31 22:07:00,BTC/EUR,23682.59,23690.48,23648.90,23657.57,10.60021579,250775.3470670303
1609452360,2020-12-31 22:06:00,BTC/EUR,23722.41,23722.41,23666.23,23690.63,7.89355135,187003.2044188505
1609452300,2020-12-31 22:05:00,BTC/EUR,23745.84,23746.20,23722.40,23722.42,0.27093326,6427.192585689199
1609452240,2020-12-31 22:04:00,BTC/EUR,23749.35,23749.35,23747.59,23747.59,0.01001302,237.78509362179997
1609452180,2020-12-31 22:03:00,BTC/EUR,23788.00,23789.20,23767.28,23789.20,0.43772035,10413.01695022
1609452120,2020-12-31 22:02:00,BTC/EUR,23776.30,23790.03,23769.05,23789.20,0.43405632,10325.852607744
1609452060,2020-12-31 22:01:00,BTC/EUR,23773.29,23780.62,23745.73,23745.73,0.16088057,3820.2265774661
1609452000,2020-12-31 22:00:00,BTC/EUR,23727.81,23765.88,23708.96,23765.88,0.36382068,8646.5186223984
1609451940,2020-12-31 21:59:00,BTC/EUR,23740.85,23741.97,23725.52,23725.52,0.17946899,4257.9951116248
1609451880,2020-12-31 21:58:00,BTC/EUR,23716.91,23739.18,23715.42,23720.60,0.11360676,2694.820511256
1609451820,2020-12-31 21:57:00,BTC/EUR,23747.60,23757.59,23702.30,23702.30,0.49522999,11738.089791977
1609451760,2020-12-31 21:56:00,BTC/EUR,23773.51,23773.51,23773.51,23773.51,0.00830798,197.50984560979998
1609451700,2020-12-31 21:55:00,BTC/EUR,23768.50,23778.50,23768.50,23778.50,0.26768721,6365.200322985001
1609451640,2020-12-31 21:54:00,BTC/EUR,23755.00,23774.24,23726.94,23768.73,0.10135382,2409.0515820486
1609451580,2020-12-31 21:53:00,BTC/EUR,23805.33,23805.33,23752.13,23774.24,0.30983824,7366.1686789376
1609451520,2020-12-31 21:52:00,BTC/EUR,23793.18,23793.18,23783.17,23783.25,0.07823008,1860.56555016
1609451460,2020-12-31 21:51:00,BTC/EUR,23800.00,23802.84,23781.20,23802.84,1.13934138,27119.5605735192
1609451400,2020-12-31 21:50:00,BTC/EUR,23777.64,23803.91,23777.64,23790.00,1.17472397,27946.683246300003
1609451340,2020-12-31 21:49:00,BTC/EUR,23706.30,23759.35,23706.30,23759.35,0.01313783,312.1463012105
1609451280,2020-12-31 21:48:00,BTC/EUR,23733.59,23753.02,23718.72,23751.13,0.64305399,15273.2589135087
1609451220,2020-12-31 21:47:00,BTC/EUR,23733.42,23753.01,23733.42,23750.68,0.02385967,566.6833870756
1609451160,2020-12-31 21:46:00,BTC/EUR,23741.04,23755.42,23733.53,23738.16,0.31605948,7502.6705057568
1609451100,2020-12-31 21:45:00,BTC/EUR,23755.00,23762.34,23741.06,23757.33,0.67992974,16153.3152099942
1609451040,2020-12-31 21:44:00,BTC/EUR,23768.51,23772.60,23755.35,23771.35,0.12151864,2888.6621229639995
1609450980,2020-12-31 21:43:00,BTC/EUR,23790.34,23794.01,23774.13,23794.01,0.20710321,4927.8158497721
1609450920,2020-12-31 21:42:00,BTC/EUR,23786.25,23801.99,23764.58,23792.69,1.71189870,40730.675080503
1609450860,2020-12-31 21:41:00,BTC/EUR,23788.03,23804.19,23779.36,23801.99,0.20507748,4881.2521281852005
1609450800,2020-12-31 21:40:00,BTC/EUR,23769.92,23803.74,23768.51,23803.74,3.02916461,72105.4467936414
1609450740,2020-12-31 21:39:00,BTC/EUR,23785.59,23785.60,23753.00,23753.00,0.50806576,12068.08599728
1609450680,2020-12-31 21:38:00,BTC/EUR,23785.60,23785.60,23772.77,23785.60,0.25725243,6118.903399007999
1609450620,2020-12-31 21:37:00,BTC/EUR,23798.00,23808.63,23774.30,23785.60,2.92620478,69601.536415168
1609450560,2020-12-31 21:36:00,BTC/EUR,23852.92,23852.92,23804.99,23821.79,0.09173539,2185.3011961481
1609450500,2020-12-31 21:35:00,BTC/EUR,23864.04,23866.50,23844.95,23852.95,1.82886864,43623.912226488
1609450440,2020-12-31 21:34:00,BTC/EUR,23864.49,23882.00,23864.49,23879.66,3.37590888,80615.5562453808
1609450380,2020-12-31 21:33:00,BTC/EUR,23853.73,23880.00,23853.35,23868.07,0.46317861,11055.1794859827
1609450320,2020-12-31 21:32:00,BTC/EUR,23857.53,23869.65,23833.10,23848.88,0.69662401,16613.7024196088
1609450260,2020-12-31 21:31:00,BTC/EUR,23854.26,23876.94,23843.60,23871.74,1.30374427,31122.6442399298
1609450200,2020-12-31 21:30:00,BTC/EUR,23822.09,23845.66,23812.00,23825.15,5.33086798,127008.729253697
1609450140,2020-12-31 21:29:00,BTC/EUR,23849.54,23849.54,23831.45,23848.82,0.19982789,4765.6593795898
1609450080,2020-12-31 21:28:00,BTC/EUR,23821.91,23849.54,23804.71,23849.54,0.41143391,9812.509493901402
1609450020,2020-12-31 21:27:00,BTC/EUR,23824.94,23848.23,23814.41,23821.78,0.86627290,20636.162443761998
1609449960,2020-12-31 21:26:00,BTC/EUR,23807.39,23840.25,23807.37,23824.85,0.42146124,10041.250823814
1609449900,2020-12-31 21:25:00,BTC/EUR,23841.19,23841.21,23807.45,23840.79,0.47910440,11422.227388476
1609449840,2020-12-31 21:24:00,BTC/EUR,23844.86,23844.87,23807.29,23807.29,1.21746021,28984.4282829309
1609449780,2020-12-31 21:23:00,BTC/EUR,23806.81,23842.97,23800.15,23822.70,1.48783547,35444.258051169
1609449720,2020-12-31 21:22:00,BTC/EUR,23844.49,23844.49,23789.97,23820.40,0.16668038,3970.393323752
1609449660,2020-12-31 21:21:00,BTC/EUR,23839.54,23849.55,23819.25,23849.49,0.20102790,4794.412890771
1609449600,2020-12-31 21:20:00,BTC/EUR,23848.42,23875.85,23820.55,23820.55,0.79442532,18923.648056325997
1609449540,2020-12-31 21:19:00,BTC/EUR,23832.48,23875.85,23832.48,23875.85,0.28160062,6723.4541630270005
1609449480,2020-12-31 21:18:00,BTC/EUR,23835.54,23835.54,23806.86,23808.69,0.08754469,2084.3243853561
1609449420,2020-12-31 21:17:00,BTC/EUR,23810.99,23826.99,23797.46,23826.99,0.11136708,2653.5423014892
1609449360,2020-12-31 21:16:00,BTC/EUR,23800.86,23800.88,23771.16,23800.82,0.37568263,8941.5546537566
1609449300,2020-12-31 21:15:00,BTC/EUR,23791.10,23791.12,23759.82,23790.78,0.12863632,3060.3583891296
1609449240,2020-12-31 21:14:00,BTC/EUR,23775.91,23791.06,23775.91,23791.06,0.09504747,2261.2800616182
1609449180,2020-12-31 21:13:00,BTC/EUR,23773.59,23775.92,23745.19,23746.05,0.18528036,4399.676692578
1609449120,2020-12-31 21:12:00,BTC/EUR,23754.87,23773.38,23741.80,23773.38,0.15067560,3582.068295528
1609449060,2020-12-31 21:11:00,BTC/EUR,23764.26,23775.90,23753.87,23775.90,0.08000189,1902.1169364510004
1609449000,2020-12-31 21:10:00,BTC/EUR,23757.84,23764.26,23733.50,23764.26,0.21502858,5109.995082550799
1609448940,2020-12-31 21:09:00,BTC/EUR,23734.66,23752.54,23734.47,23734.47,0.37137982,8814.5031963954
1609448880,2020-12-31 21:08:00,BTC/EUR,23712.25,23740.95,23704.83,23710.83,0.44282601,10499.772242688301
1609448820,2020-12-31 21:07:00,BTC/EUR,23726.79,23740.95,23702.36,23740.95,3.21329919,76286.77540483049
1609448760,2020-12-31 21:06:00,BTC/EUR,23700.67,23724.61,23678.69,23719.63,0.44532996,10563.0618791148
1609448700,2020-12-31 21:05:00,BTC/EUR,23754.34,23754.34,23667.83,23709.38,1.20848865,28652.516628537003
1609448640,2020-12-31 21:04:00,BTC/EUR,23726.92,23756.53,23725.65,23725.78,0.95510254,22660.5527414812
1609448580,2020-12-31 21:03:00,BTC/EUR,23726.27,23775.73,23726.27,23731.96,4.64831963,110313.73552637479
1609448520,2020-12-31 21:02:00,BTC/EUR,23797.27,23802.70,23715.30,23766.90,16.93992721,402609.55600734905
1609448460,2020-12-31 21:01:00,BTC/EUR,23871.61,23871.61,23797.58,23797.68,1.60222586,38129.2583040048
1609448400,2020-12-31 21:00:00,BTC/EUR,23857.27,23880.00,23833.86,23871.61,3.05956823,73036.8195549503
1609448340,2020-12-31 20:59:00,BTC/EUR,23852.22,23880.00,23852.22,23880.00,0.80591900,19245.34572
1609448280,2020-12-31 20:58:00,BTC/EUR,23822.58,23869.99,23822.58,23869.99,3.63683746,86811.27380182542
1609448220,2020-12-31 20:57:00,BTC/EUR,23834.76,23847.97,23807.86,23842.09,0.15807272,3768.7840167848
1609448160,2020-12-31 20:56:00,BTC/EUR,23815.07,23834.66,23800.65,23814.43,1.45497196,34649.3278933828
1609448100,2020-12-31 20:55:00,BTC/EUR,23808.94,23819.59,23786.99,23811.43,3.20159636,76234.5876143948
1609448040,2020-12-31 20:54:00,BTC/EUR,23806.32,23816.44,23782.87,23782.99,1.58809043,37769.5388157857
1609447980,2020-12-31 20:53:00,BTC/EUR,23794.66,23811.00,23794.66,23811.00,0.30841239,7343.607418289999
1609447920,2020-12-31 20:52:00,BTC/EUR,23779.00,23809.00,23772.07,23808.53,7.87157937,187410.7335780261
1609447860,2020-12-31 20:51:00,BTC/EUR,23749.90,23769.09,23735.22,23762.87,0.79804172,18963.761646936397
1609447800,2020-12-31 20:50:00,BTC/EUR,23727.08,23749.90,23726.98,23749.90,0.31829457,7559.464208043
1609447740,2020-12-31 20:49:00,BTC/EUR,23727.38,23727.38,23727.09,23727.09,0.17939381,4256.4930753129
1609447680,2020-12-31 20:48:00,BTC/EUR,23739.10,23739.10,23704.22,23704.22,0.04749928,1125.9333829616
1609447620,2020-12-31 20:47:00,BTC/EUR,23740.91,23740.91,23717.59,23739.55,0.13903364,3300.5960484619995
1609447560,2020-12-31 20:46:00,BTC/EUR,23741.05,23741.15,23717.59,23741.02,0.17167091,4075.6425077282
1609447500,2020-12-31 20:45:00,BTC/EUR,23742.42,23742.42,23741.04,23741.05,0.18212724,4323.891911201999
1609447440,2020-12-31 20:44:00,BTC/EUR,23749.78,23749.78,23713.30,23742.54,0.50443023,11976.4549129842
1609447380,2020-12-31 20:43:00,BTC/EUR,23749.79,23749.79,23730.86,23730.86,0.07867180,1866.949471748
1609447320,2020-12-31 20:42:00,BTC/EUR,23741.30,23750.00,23720.52,23739.54,0.28970305,6877.417143597001
1609447260,2020-12-31 20:41:00,BTC/EUR,23731.26,23741.30,23723.45,23723.45,0.24258874,5755.041843953
1609447200,2020-12-31 20:40:00,BTC/EUR,23716.12,23746.59,23716.12,23731.15,0.66601789,15805.370450273502
1609447140,2020-12-31 20:39:00,BTC/EUR,23741.85,23742.51,23722.31,23722.31,0.10317084,2447.4506494404
1609447080,2020-12-31 20:38:00,BTC/EUR,23716.37,23744.68,23716.37,23744.56,0.15831153,3759.0376227768
1609447020,2020-12-31 20:37:00,BTC/EUR,23724.48,23736.85,23724.48,23736.85,0.26019534,6176.217756278999
1609446960,2020-12-31 20:36:00,BTC/EUR,23724.30,23724.58,23701.38,23724.58,0.17814724,4226.468447159201
1609446900,2020-12-31 20:35:00,BTC/EUR,23694.66,23724.49,23694.66,23724.49,0.40002206,9490.319362249402
1609446840,2020-12-31 20:34:00,BTC/EUR,23714.55,23714.72,23698.77,23698.77,0.38757698,9185.0977063146
1609446780,2020-12-31 20:33:00,BTC/EUR,23700.88,23714.59,23688.68,23688.68,0.38482488,9115.9934383584
1609446720,2020-12-31 20:32:00,BTC/EUR,23724.41,23724.41,23692.15,23692.15,0.24194791,5732.2661759065
1609446660,2020-12-31 20:31:00,BTC/EUR,23708.92,23708.92,23691.51,23708.92,0.34531731,8187.100477405199
1609446600,2020-12-31 20:30:00,BTC/EUR,23722.77,23722.77,23677.30,23683.91,0.67607194,16012.026980485402
1609446540,2020-12-31 20:29:00,BTC/EUR,23682.22,23725.06,23682.22,23723.11,0.04939624,1171.8324351064
1609446480,2020-12-31 20:28:00,BTC/EUR,23712.63,23712.63,23692.03,23712.51,0.26280733,6231.8214406983
1609446420,2020-12-31 20:27:00,BTC/EUR,23711.62,23712.60,23681.36,23712.15,0.66650110,15804.174058365
1609446360,2020-12-31 20:26:00,BTC/EUR,23707.01,23729.79,23688.02,23688.02,0.30395778,7200.1579717956
1609446300,2020-12-31 20:25:00,BTC/EUR,23732.16,23732.28,23709.23,23732.28,1.57152691,37295.9166556548
1609446240,2020-12-31 20:24:00,BTC/EUR,23703.87,23732.37,23703.87,23732.37,0.09180309,2178.7048990233
1609446180,2020-12-31 20:23:00,BTC/EUR,23707.59,23732.28,23707.59,23732.28,0.38747936,9195.7686657408
1609446120,2020-12-31 20:22:00,BTC/EUR,23706.97,23706.97,23680.34,23680.34,0.43098988,10205.9868949592
1609446060,2020-12-31 20:21:00,BTC/EUR,23726.91,23726.91,23675.95,23707.21,0.83805416,19867.9259624936
1609446000,2020-12-31 20:20:00,BTC/EUR,23734.12,23734.12,23700.58,23700.58,0.68420665,16216.094444857003
1609445940,2020-12-31 20:19:00,BTC/EUR,23721.20,23721.20,23719.20,23720.08,0.04917718,1166.4866437744001
1609445880,2020-12-31 20:18:00,BTC/EUR,23725.57,23736.56,23710.32,23727.95,0.10751696,2551.157051032
1609445820,2020-12-31 20:17:00,BTC/EUR,23694.20,23697.08,23680.14,23694.49,0.32616321,7728.2709177129
1609445760,2020-12-31 20:16:00,BTC/EUR,23690.17,23696.18,23660.54,23696.18,1.21154941,28709.0928982538
1609445700,2020-12-31 20:15:00,BTC/EUR,23761.76,23761.78,23690.17,23690.65,0.37712781,8934.4029519765
1609445640,2020-12-31 20:14:00,BTC/EUR,23747.67,23778.99,23743.48,23743.48,2.49812780,59314.24745674399
1609445580,2020-12-31 20:13:00,BTC/EUR,23757.94,23759.30,23757.94,23759.30,0.02415135,573.819170055
1609445520,2020-12-31 20:12:00,BTC/EUR,23754.43,23766.82,23742.45,23765.82,1.47899952,35149.6363724064
1609445460,2020-12-31 20:11:00,BTC/EUR,23750.00,23764.08,23737.14,23762.76,2.53903550,60334.491217979994
1609445400,2020-12-31 20:10:00,BTC/EUR,23736.60,23750.00,23736.60,23750.00,1.59649709,37916.8058875
1609445340,2020-12-31 20:09:00,BTC/EUR,23715.23,23727.42,23711.91,23727.42,0.36775217,8725.810193501398
1609445280,2020-12-31 20:08:00,BTC/EUR,23715.99,23719.31,23710.61,23719.31,0.34907946,8279.923926372601
1609445220,2020-12-31 20:07:00,BTC/EUR,23698.23,23719.40,23682.47,23719.39,0.52883792,12543.712871268799
1609445160,2020-12-31 20:06:00,BTC/EUR,23685.98,23704.14,23677.50,23704.14,0.69466184,16466.3615080176
1609445100,2020-12-31 20:05:00,BTC/EUR,23702.05,23702.70,23679.45,23679.45,1.43498533,33979.6633724685
1609445040,2020-12-31 20:04:00,BTC/EUR,23695.34,23708.11,23686.78,23687.71,0.59703282,14142.3403006422
1609444980,2020-12-31 20:03:00,BTC/EUR,23695.35,23713.53,23695.34,23695.34,0.14664999,3474.9213740466002
1609444920,2020-12-31 20:02:00,BTC/EUR,23714.53,23727.61,23695.34,23695.34,0.29619829,7018.519188968599
1609444860,2020-12-31 20:01:00,BTC/EUR,23701.76,23721.58,23701.76,23701.78,1.70644229,40445.719740276196
1609444800,2020-12-31 20:00:00,BTC/EUR,23688.70,23721.82,23688.70,23721.82,1.23749778,29355.6995875596
1609444740,2020-12-31 19:59:00,BTC/EUR,23682.10,23713.03,23678.48,23685.61,0.41158553,9748.6543452233
1609444680,2020-12-31 19:58:00,BTC/EUR,23661.38,23691.60,23660.58,23691.60,0.66296119,15706.611329004
1609444620,2020-12-31 19:57:00,BTC/EUR,23693.75,23704.67,23665.56,23678.41,0.84120521,19918.401856516102
1609444560,2020-12-31 19:56:00,BTC/EUR,23706.59,23713.20,23683.28,23708.51,0.10661232,2527.6192548431995
1609444500,2020-12-31 19:55:00,BTC/EUR,23753.12,23753.12,23688.04,23688.04,1.21914808,28879.2284849632
1609444440,2020-12-31 19:54:00,BTC/EUR,23742.84,23764.83,23728.99,23753.09,0.95883706,22775.3429815154
1609444380,2020-12-31 19:53:00,BTC/EUR,23752.86,23765.03,23738.06,23762.72,0.75375517,17911.2730532624
1609444320,2020-12-31 19:52:00,BTC/EUR,23700.66,23736.20,23700.66,23724.49,0.91270359,21653.427193919102
1609444260,2020-12-31 19:51:00,BTC/EUR,23705.20,23724.47,23700.67,23716.30,0.77153576,18297.973544888
1609444200,2020-12-31 19:50:00,BTC/EUR,23720.50,23720.50,23698.40,23703.97,0.16241772,3849.9447623483998
1609444140,2020-12-31 19:49:00,BTC/EUR,23708.29,23721.61,23701.72,23701.72,0.31178220,7389.774405384001
1609444080,2020-12-31 19:48:00,BTC/EUR,23671.83,23704.33,23671.83,23682.41,0.81402262,19278.0174361142
1609444020,2020-12-31 19:47:00,BTC/EUR,23695.65,23695.65,23686.57,23686.57,0.24729834,5857.6494412938
1609443960,2020-12-31 19:46:00,BTC/EUR,23685.76,23705.78,23680.31,23680.31,0.22664693,5367.0695629483
1609443900,2020-12-31 19:45:00,BTC/EUR,23702.40,23702.40,23688.36,23688.36,0.55117359,13056.3984224124
1609443840,2020-12-31 19:44:00,BTC/EUR,23702.96,23715.58,23685.04,23687.79,0.92710429,21961.051729619103
1609443780,2020-12-31 19:43:00,BTC/EUR,23692.77,23708.12,23677.27,23702.98,7.43963736,176341.5755513328
1609443720,2020-12-31 19:42:00,BTC/EUR,23711.58,23724.90,23693.00,23707.53,2.02384823,47980.4426281719
1609443660,2020-12-31 19:41:00,BTC/EUR,23713.81,23724.93,23706.65,23711.58,1.36592954,32388.347562073202
1609443600,2020-12-31 19:40:00,BTC/EUR,23714.51,23719.67,23696.11,23696.11,1.59603258,37819.763579263796
1609443540,2020-12-31 19:39:00,BTC/EUR,23730.10,23730.10,23708.85,23722.96,0.07759605,1840.807990308
1609443480,2020-12-31 19:38:00,BTC/EUR,23723.18,23744.48,23716.99,23736.32,0.34771529,8253.4813923328
1609443420,2020-12-31 19:37:00,BTC/EUR,23715.41,23731.23,23704.86,23705.58,0.12996586,3080.9160914988
1609443360,2020-12-31 19:36:00,BTC/EUR,23738.13,23764.41,23718.40,23718.40,0.13858251,3286.955405184
1609443300,2020-12-31 19:35:00,BTC/EUR,23747.60,23747.60,23716.28,23730.19,0.49375269,11716.845146711099
1609443240,2020-12-31 19:34:00,BTC/EUR,23749.70,23755.26,23732.04,23734.49,0.50687187,12030.3453297963
1609443180,2020-12-31 19:33:00,BTC/EUR,23735.22,23755.00,23735.22,23755.00,7.08857121,168389.00909354998
1609443120,2020-12-31 19:32:00,BTC/EUR,23732.78,23750.00,23732.78,23749.11,1.23994434,29447.574524537402
1609443060,2020-12-31 19:31:00,BTC/EUR,23716.14,23744.00,23716.14,23730.34,0.19098073,4532.0376563482
1609443000,2020-12-31 19:30:00,BTC/EUR,23718.84,23733.23,23712.69,23716.14,1.49556197,35468.957059195796
